"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR72160","74191","SANCTUARY OF BRADENTON, A CONDO","Manatee","5400 26TH STREET WEST, BRADENTON, FL 34207","272","10/26/2005","Approved","Recorded","MA67098","ARBOR OAKS OF BRADENTON CONDOMINIUM ASSN INC","C/O ARTCRAFT MANAGEMENT","4447 COX RD","GLEN ALLEN","VA","23060"
"PR72168","74199","GRANDE OASIS AT CARROLLWOOD, A CONDO","Hillsborough","8649 N HIMES AVENUE, TAMPA, FL 33614","1000","02/09/2006","Approved","Recorded","MA67106","GRANDE OASIS AT CARROLLWOOD CONDO ASSN, INC","C/O WEST SHORE","1 INTERNATIONAL PLACE","BOSTON","MA","02110"
"PR72199","74231","PELICAN MARINA CONDO","Lee","401 SW  47  TERRACE, CAPE CORAL, FL 33914","8","05/07/2007","Approved","Recorded","MA67136","PELICAN MARINA CONDO ASSN, INC","C/O RIVER ASSOCIATION MGMT","PO BOX 568","CAPE CORAL","FL","33991"
"PR72200","74232","TARPON HIGHLANDS AT LAKE TARPON SAIL &TENNIS CLUB II, A CONDO","Pinellas","94 S HIGHLAND AVENUE, TARPON SPRINGS, FL 34689","14","11/09/2007","Approved","Recorded","MA67137","TARPON HIGHLANDS AT LAKE TARPON SAIL & TENNIS CLUB II CONDO ASSN","C/O FRANKLY COASTAL PROPERTY MGMT","P.O. BOX 1294","TARPON SPRINGS","FL","34688"
"PR72201","74233","REDFISH KEY VILLAS, A CONDO","Sarasota","1267 RIEGELS LANDING, SARASOTA, FL 34242","35","07/18/2007","Approved","Recorded","MA67138","REDFISH KEY CONDO ASSN, INC","","26530 MALLARD WAY","PUNTA GORDA","FL","33950"
"PR72190","74222","RENAISSANCE VILLAS CONDO","Hillsborough","301 OAK ROSE LANE, TAMPA, FL 33612","212","12/01/2005","Approved","Recorded","MA67128","RENAISSANCE CONDO ASSN INC","C/O EXCELSIOR COMMUNITY MANAGEMENT LLC","6554 KRYCUL AVENUE","RIVERVIEW","FL","33578-4330"
"PR72181","74213","LANSBROOK VILLAGE CONDO","Pinellas","3751 PINE RIDGE BOULEVARD, PALM HARBOR, FL 34685","774","10/26/2005","Approved","Recorded","MA67119","LANSBROOK VILLAGE CONDO ASSN, INC","","4995 COMMERCIAL DRIVE","PALM HARBOR","FL","34685"
"PR72176","74207","CONDOMINIUM IV AT BARLETTA, A CONDO","Lee","BARLETTA LANE, ESTERO, FL 33928","48","11/29/2005","Approved","Recorded","MA72353","CONDOMINIUMS AT BARLETTA ASSN, INC.","","21101 DESIGN PARC LANE","ESTERO","FL","33928"
"PR72197","74229","TOWNHOMES AT LIGHTHOUSE COVE III, A CONDO","Manatee","CAPE HARBOR LOOP, BRADENTON, FL 34212","48","03/22/2006","Approved","Recorded","MA67134","TOWNHOMES AT LIGHTHOUSE COVE III CONDO ASSN, INC","","345 INTERSTATE BLVD","SARASOTA","FL","34240"
"PR72184","74216","WATERSIDE AT COQUINA KEY NORTH, A CONDO","Pinellas","3700 POMPANO DRIVE SE, ST. PETERSBURG, FL 33705","284","12/22/2005","Approved","Recorded","MA67122","WATERSIDE AT COQUINA KEY NORTH CONDO ASSN INC","","3700 POMPANO DRIVE SOUTHEAST","ST. PETERSBURG","FL","33705"
"PR72203","74237","ISLANDS I AT SOMERSET, A CONDO THE","Lee","12986 PENNINGTON PLACE, FORT MYERS, FL 33913","32","03/13/2007","Approved","Recorded","MA67140","ISLANDS AT SOMERSET CONDO ASSN, INC THE","C/O TROPICAL ISLES MANAGEMENT","12734 KENWOOD LANE, SUITE 49","FORT MYERS","FL","33907"
"PR72204","74238","ISLANDS II AT SOMERSET, A CONDO THE","Lee","13001 PENNINGTON PL, FORT MYERS, FL 33913","12","05/23/2007","Approved","Recorded","MA67140","ISLANDS AT SOMERSET CONDO ASSN, INC THE","C/O TROPICAL ISLES MANAGEMENT","12734 KENWOOD LANE, SUITE 49","FORT MYERS","FL","33907"
"PR72205","74239","VILLAGES OF BLOOMINGDALE CONDO NO -8","Hillsborough","PROGRESS BLVD, RIVERVIEW, FL 33569","32","06/12/2006","Approved","Recorded","MA67141","VILLAGES OF BLOOMINGDALE CONDO NO 8 ASSN, INC","","14914 WINDING CREEK COURT","TAMPA","FL","33613"
"PR72233","74272","VIRGINIA COURTYARD VILLAS","Charlotte","321 VIRGINIA AVE, PUNTA GORDA, FL 33950","4","04/21/2006","Approved","Recorded","MA67168","VIRGINIA COURTYARD VILLAS CONDO ASSOC, INC","C/O HERBERT GUNDERSON","321 W VIRGINIA AVE, STE 202","PUNTA GORDA","FL","33950"
"PR72229","74267","GRAND AT OLDE CARROLLWOOD CONDO THE","Hillsborough","10311 CLUB CIRCLE, TAMPA, FL 33618","244","12/02/2005","Approved","Recorded","MA67164","GRAND AT OLDE CARROLLWOOD CONDO ASSN, INC THE","","570 CARILLON PKWY","ST. PETERSBURG","FL","33716"
"PR72230","74268","WATER'S EDGE, A CONDO","Pinellas","331 CLEVELAND STREET, CLEARWATER, FL 33756","153","07/30/2008","Approved","Recorded","MA67165","WATER'S EDGE CONDO ASSN OF CLEARWATER, INC","","331 CLEVELAND STREET","CLEARWATER","FL","33755"
"PR72231","74269","VILLAGES OF BLOOMINGDALE CONDO NO 10","Hillsborough","PROGRESS BLVD, RIVERVIEW, FL 33569","36","11/14/2006","Approved","Recorded","MA67166","VILLAGES OF BLOOMINGDALE CONDO NO 10 ASSN, INC","C/O ASSOCIA GULF COAST","9887 FOURTH STREET NORTH","ST. PETERSBURG","FL","33702"
"PR72226","74264","EAGLE CAY CONDO","Collier","881 COLLIER COURT, MARCO ISLAND, FL 34145","126","01/01/2005","Acknowledged","Recorded","MA67161","EAGLE CAY CONDO, INC","","PO BOX  931","MARCO ISLAND","FL","34146"
"PR72206","74240","VILLAGES OF BLOOMINGDALE CONDO NO -9","Hillsborough","PROGRESS BLVD, RIVERVIEW, FL 33569","32","06/12/2006","Approved","Recorded","MA67142","VILLAGES OF BLOOMINGDALE CONDO NO 9 ASSN, INC","C/O ASSOCIA GULF COAST","PO BOX 650858","DALLAS","TX","75265-0858"
"PR72207","74241","RESERVE AT NAPLES CONDO THE","Collier","1140 RESERVE WAY, NAPLES, FL 34105","300","11/22/2005","Approved","Recorded","MA67143","RESERVE AT NAPLES CONDO ASSN, INC THE","","1140 RESERVE WAY","NAPLES","FL","34105"
"PR72225","74263","BEACH AT LONGBOAT KEY, A CONDO THE","Manatee","3465 GULF OF MEXICO DR, LONGBOAT KEY, FL 34228","15","01/12/2006","Approved","Recorded","MA67158","BEACH AT LONGBOAT KEY CONDO ASSOC THE","","3465 GULF OF MEXICO DR","LONGBOAT KEY","FL","34228"
"PR72243","74283","BENTLEY AT COBB'S LANDING, A CONDO THE","Pinellas","3320 HAVILAND COURT, PALM HARBOR, FL 34684","200","11/17/2005","Approved","Recorded","MA67177","BENTLEY AT COBB'S LANDING CONDO ASSOC, INC THE","","2180 W STATE RD 434, SUITE 5000","LONGWOOD","FL","32779"
"PR72247","74287","PEBBLEBROOK AT VERANDAH, A CONDO","Lee","13071 PEBBLEBROOK POINT CIRCLE, FORT MYERS, FL 33905","148","10/16/2006","Approved","Recorded","MA67181","PEBBLEBROOKE AT VERANDAH CONDO ASSOC, INC","C/O ALLIANT PROPERTY MANAGEMENT LLC","13831 VECTOR AVENUE","FORT MYERS","FL","33907"
"PR72249","74289","LAGUNA AT RIVIERA DUNES IV, A CONDO","Manatee","611 RIVIERA DUNES WAY, PALMETTO, FL 34221","42","01/09/2007","Approved","Recorded","MA67183","LAGUNA AT RIVIERA DUNES IV CONDO ASSN INC","C/O ADVANCED MANAGEMENT INC","9031 TOWN CENTER PARKWAY","BRADENTON","FL","34202"
"PR72273","74313","VILLAGES OF BLOOMINGDALE CONDO NO 11","Hillsborough","PROGRESS BLVD, RIVERVIEW, FL 33569","32","09/07/2006","Approved","Recorded","MA67205","VILLAGES OF BLOOMINGDALE CONDO NO. 11 ASSOC, INC","C/O TERRA MANAGEMENT SERVICES, LLC","14914 WINGDING CREEK COURT","TAMPA","FL","33613"
"PR72282","74322","PARK LAKE AT PARSONS, A CONDO","Hillsborough","208 LAKE PARSONS GREEN, BRANDON, FL 33511","232","01/18/2006","Approved","Recorded","MA67215","PARK LAKE AT PARSONS CONDO ASSN INC","","PO BOX 2581","BRANDON","FL","33509"
"PR72296","74336","SKYPOINT, A CONDO","Hillsborough","777 ASHLEY DRIVE, TAMPA, FL 33602","380","06/04/2007","Approved","Recorded","MA67229","SKYPOINT CONDO ASSN INC","","777 N ASHLEY DR","TAMPA","FL","33602"
"PR72307","74347","PANACEA OF VENICE, A CONDO","Sarasota","ISOLA BELLA CIR, VENICE, FL 34292","38","12/22/2005","Approved","Recorded","MA67240","PANACEA OF VENICE, A CONDO, INC","C/O TRUST POINT MANAGEMENT GROUP","1101 TAMIAMI TRAIL S, 215B","VENICE","FL","34285"
"PR72306","74346","PINNACLE AT CARROLLWOOD, A CONDO THE","Hillsborough","5601 PINNACLE HEIGHTS CIRCLE, TAMPA, FL 33624","316","11/01/2005","Approved","Recorded","MA67239","PINNACLE AT CARROLLWOOD CONDO ASSN, INC THE","","5601 PINNACLE HEIGHTS CIRCLE","TAMPA","FL","33624"
"PR72309","74349","ACADEMY RESORT LODGE, A CONDO","Manatee","3506 54TH DR W, BRADENTON, FL 34210","16","01/06/2006","Approved","Recorded","MA64369","ACADEMY RESORT LODGE CONDO ASSN INC","","PO BOX 10311","BRADENTON","FL","34282"
"PR72305","74345","PALMS OF TARPON SPRINGS, A CONDO THE","Pinellas","600 HAVEN PLACE, TARPON SPRINGS, FL 34689","108","12/20/2005","Approved","Recorded","MA67238","PALMS OF TARPON SPRINGS CONDO ASSN, INC THE","C/O ASSOCIA GULF COAST","9887 FOURTH ST NORTH, STE 104","ST. PETERSBURG","FL","33702"
"PR72318","74358","AZZURRO, A CONDO","Collier","1010 8TH AVE SOUTH, NAPLES, FL 34102","6","04/17/2007","Approved","Recorded","MA67250","AZZURRO, INC","","4158 LORRAINE AVE","NAPLES","FL","34104"
"PR72294","74334","LAKE FRONT VILLAS II AT HERITAGE LAKE PARK","Charlotte","HERITAGE LAKE BLVD AND ROYAL TERN CIRCLE, PORT CHARLOTTE, FL 33948","20","11/04/2008","Approved","Recorded","MA67227","LAKE FRONT VILLAS II AT HERITAGE LAKE PARK ASSOC, INC","","26530 MALLARD WAY","PUNTA GORDA","FL","33950"
"PR72396","74436","ISLES OF PORTO VISTA CONDO 13","Lee","2904 TUSCAN DR, CAPE CORAL, FL 33909","12","02/27/2007","Approved","Delinquent","MA67328","ISLES OF PORTO VISTA CONDO 13 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72406","74446","SOMERVILLE AT SANDOVAL SECTION III, A CONDO","Lee","SANDOVAL LOOP, CAPE CORAL, FL 33991","56","07/31/2006","Approved","Recorded","MA67338","SOMERVILLE AT SANDOVAL SECTION III CONDO ASSN, INC","C/O ASSOCIA GULF COAST","13461 PARKER COMMONS BLVD","FORT MYERS","FL","33912"
"PR72397","74437","ISLES OF PORTO VISTA CONDO 14","Lee","3968 POMODORO CIR, CAPE CORAL, FL 33909","12","02/27/2007","Approved","Recorded","MA67329","ISLES OF PORTO VISTA CONDO 14 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72398","74438","ISLES OF PORTO VISTA CONDO 15","Lee","3969 POMODORO CIR, CAPE CORAL, FL 33909","12","11/15/2006","Approved","Recorded","MA67330","ISLES OF PORTO VISTA CONDO 15 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72401","74441","ISLES OF PORTO VISTA CONDO 18","Lee","2909 TUSCAN DR, CAPE CORAL, FL 33909","12","05/25/2007","Approved","Recorded","MA67333","ISLES OF PORTO VISTA CONDO 18 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72336","74376","BRIAR LANDING AT THE ENCLAVE CONDO","Collier","7701 DAVIS BLVD, NAPLES, FL 34104","240","04/21/2006","Approved","Recorded","MA67268","BRIAR LANDING AT THE ENCLAVE CONDO ASSN INC","C/O CLUBHOUSE OFFICE","1385 WILDWOOD LAKES BLVD","NAPLES","FL","34104"
"PR72338","74378","MUSA AT DANIELS CONDO","Lee","13501 EAGLE RIDGE DRIVE, FORT MYERS, FL 33912","300","05/11/2006","Approved","Recorded","MA67270","MUSA AT DANIELS CONDO ASSN INC","C/O ALLIED PROPERTY GROUP INC","12350 SW 132 COURT","MIAMI","FL","33186"
"PR72328","74368","TOSCANA II RENAISSANCE, A CONDO","Hillsborough","UNKNOWN, SUN CITY CENTER, FL 33573","32","04/06/2005","Approved","Recorded","MA67260","TOSCANA II AT RENAISSANCE CONDO ASSOC, INC","","235 APOLLO BEACH BLVD","APOLLO BEACH","FL","33572"
"PR72354","74394","VILLAGES OF BLOOMINGDALE CONDO NO 12","Hillsborough","PROGRESS BLVD, RIVERVIEW, FL 33569","24","09/28/2006","Approved","Recorded","MA67286","VILLAGES OF BLOOMINGDALE CONDO NO.12 ASSOC, INC","","10312 BLOOMINGDALE AVE","BRANDON","FL","33578"
"PR72340","74380","SANTA BARBARA COMMONS, A CONDO","Lee","3752 SANTA BARBARA BLVD, CAPE CORAL, FL 33904","6","11/22/2005","Approved","Recorded","MA67272","SANTA BARBARA COMMONS CONDO ASSN INC","C/O RIVER ASSOCIATION MANAGEMENT INC","PO BOX 568","CAPE CORAL","FL","33991"
"PR72342","74382","COUNTRY CLUB COMMONS, A CONDO","Lee","904 SE 13TH STREET, CAPE CORAL, FL 33990","6","11/22/2005","Approved","Recorded","MA67274","COUNTRY CLUB COMMONS CONDO ASSN INC","C/O GPM CONDO MANAGEMENT","1319 MIRAMAR ST","CAPE CORAL","FL","33904"
"PR72353","74393","HUDSON CROSSING, A CONDO","Sarasota","888 SOUTH ORANGE AVENUE, SARASOTA, FL 34236","12","12/06/2007","Approved","Recorded","MA67285","HUDSON CROSSING CONDO ASSN INC","C/O MITCHELL ASSOCIATION MANAGEMENT","5942 PALMER BLVD","SARASOTA","FL","34232"
"PR72329","74369","TERRACE IV AT OSPREY COVE, A CONDO","Lee","KINGBIRD LOOP, ESTERO, FL 33967","80","09/01/2006","Approved","Recorded","MA67261","TERRACE IV AT OSPREY COVE CONDO ASSOC, INC","C/O GUARDIAN PROPERTY MANAGEMENT","6704 LONE OAK BLVD","NAPLES","FL","34109"
"PR72399","74439","ISLES OF PORTO VISTA CONDO 16","Lee","3973 POMODORO CIR, CAPE CORAL, FL 33909","12","04/17/2007","Approved","Recorded","MA67331","ISLES OF PORTO VISTA CONDO 16 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72400","74440","ISLES OF PORTO VISTA CONDO 17","Lee","2913 TUSCAN DR, CAPE CORAL, FL 33909","12","05/25/2007","Approved","Recorded","MA67332","ISLES OF PORTO VISTA CONDO 17 ASSOC, INC","C/O FLORIDA SKYLINE MANAGEMENT","22163 MAJESTIC WOODS WAY","BOCA RATON","FL","33428"
"PR72465","74507","SABAL POINTE AT MAJESTIC PALMS SECTION III, A CONDO","Lee","NAVARRO WAY, FORT MYERS, FL 33931","52","09/06/2006","Approved","Recorded","MA67394","SABAL POINTE AT MAJESTIC PALMS SECTION III CONDO ASSN, INC","C/O ALLIANT PROPERTY MANAGEMENT, LLC","13831 VECTOR AVENUE","FORT MYERS","FL","33907"
"PR72466","74508","SERENATA SARASOTA CONDO","Manatee","7599 38TH STREET CIRCLE EAST, SARASOTA, FL 34243","240","01/06/2006","Approved","Recorded","MA67395","SERENATA SARASOTA CONDO ASSN, INC","C/O CARL MEYER","8307 38TH STREET CIRCLE EAST","SARASOTA","FL","34243"
"PR72467","74509","SEA BREEZE CONDOMINIUMS OF HOLMES BEACH","Manatee","208 56TH STREET, HOLMES BEACH, FL 34217","2","12/21/2005","Approved","Recorded","MA67396","SEA BREEZE CONDOS OF HOLMES BEACH ASSN, INC","C/O GENE SAMSEL","208 56TH STREET","HOLMES BEACH","FL","34217"
"PR72468","74510","BAY BREEZE CONDOMINIUMS OF HOLMES BEACH","Manatee","407 74TH STREET, HOLMES BEACH, FL 34217","2","01/06/2006","Approved","Recorded","MA67397","BAY BREEZE CONDOMINIUMS OF HOLMES BEACH ASSN, INC","C/O DOROTHY K GOES","405 74TH STREET","HOLMES BEACH","FL","34217"
"PR72414","74455","ALLEGRO PALM, A CONDO","Hillsborough","5501 LEGACY CRESCENT PLACE, RIVERVIEW, FL 33569","432","03/02/2006","Approved","Recorded","MA67346","ALLEGRO PALM CONDO ASSN, INC","","5501 LEGACY CRESCENT PLACE","RIVERVIEW","FL","33569"
"PR72440","74481","SABAL POINTE AT MAJESTIC PALMS SECTION II, A CONDO","Lee","MARINO COURT, FORT MYERS, FL 33931","40","06/12/2006","Approved","Recorded","MA67370","SABAL POINTE AT MAJESTIC PALMS SECTION II CONDO ASSN, INC","C/O ALLIANT PROPERTY MANAGEMENT, LLC","13831 VECTOR AVE","FORT MYERS","FL","33907"
"PR72456","74498","RESIDENCES AT COCONUT POINT II, A CONDO THE","Lee","US 41 AND COCONUT ROAD, ESTERO, FL 33928","52","09/28/2007","Approved","Recorded","MA67453","RESIDENCES AT COCONUT POINT MASTER CONDO ASSN INC","","23159 AMGCI WAY","ESTERO","FL","33928"
"PR72410","74451","VILLAGE OF BAYSHORE GARDENS CONDO","Manatee","2501 BAYSHORE GARDENS PARKWAY, BRADENTON, FL 34207-4436","32","12/22/2005","Approved","Recorded","MA67342","VILLAGE OF BAYSHORE GARDENS ASSN, INC","","31 SARASOTA CENTER BLVD","SARASOTA","FL","34240"
"PR72495","74537","ALHAMBRA ON LAKE MARLIN, A CONDO THE","Charlotte","12294-12434 GROUSE AVENUE, PORT CHARLOTTE, FL 33981","18","09/14/2006","Approved","Recorded","MA67422","ALHAMBRA ON LAKE MARLIN CONDO ASSN INC","C/O FLORIDIAN REALTY SERVICES, LLC","12267 SOUTH ACCESS ROAD","PORT CHARLOTTE","FL","33981"
"PR72477","74519","GRANADA LAKES VILLAS CONDO","Collier","145 SANTA CLARA DRIVE, NAPLES, FL 34104","248","01/23/2006","Approved","Recorded","MA67406","GRANADA LAKES VILLAS CONDO ASSN, INC","","2335 TAMIAMI TRAIL N.","NAPLES","FL","34103"
"PR72478","74520","SABAL POINTE AT MAJESTIC PALMS SECTION I, A CONDO","Lee","MARINO COURT, FORT MYERS, FL 33931","48","04/13/2006","Approved","Recorded","MA67407","SABAL POINTE AT MAJESTIC PALMS SECTION I CONDO ASSN, INC","C/O ALLIANT PROPERTY MANAGEMENT, LLC","13831 VECTOR AVENUE","FORT MYERS","FL","33907"
"PR72479","74521","306 SOUTH FREMONT, A CONDO","Hillsborough","306 SOUTH FREMONT AVENUE, TAMPA, FL 33606","4","12/02/2005","Approved","Recorded","MA67408","306 SOUTH FREMONT CONDO ASSN, INC","C/O THOMAS HERNANDEZ","3121 W OAKLYN AVE","TAMPA","FL","33609"
"PR72532","74574","BOW POINT ON THE BEACH CONDOS","Sarasota","7990 MANASOTA KEY ROAD, ENGLEWOOD, FL 34223","13","09/09/2008","Approved","Delinquent","MA67458","BOW POINT ON THE BEACH CONDO ASSN INC","C/O MANASOTA KEY HOLDINGS LLC","7990 MANASOTA KEY RD","ENGLEWOOD","FL","34223"
"PR72523","74565","BAY CLUB, A CONDO","Manatee","2825 TERRA CEIA BAY BOULEVARD, PALMETTO, FL 34221","80","04/05/2007","Approved","Recorded","MA67449","BAY CLUB ASSN INC","C/O C & S CONDOMINIUM MANAGEMENT SV","4301 32ND ST WEST","BRADENTON","FL","34205"
"PR72527","74569","RESIDENCES AT COCONUT POINT I, A CONDO","Lee","US 41 AND COCONUT ROAD, ESTERO, FL 33928","72","07/31/2007","Approved","Recorded","MA67453","RESIDENCES AT COCONUT POINT MASTER CONDO ASSN INC","","23159 AMGCI WAY","ESTERO","FL","33928"
"PR72528","74570","SAGE, A CONDO, THE","Pinellas","419 4TH STREET SOUTH, ST. PETERSBURG, FL 33701","112","10/09/2007","Approved","Recorded","MA67454","SAGE CONDO ASSN OF ST PETESBURG INC","","400 4TH AVENUE SOUTH","ST. PETERSBURG","FL","33701"
"PR72533","74575","GALLERY AT BAYPORT CONDOS THE","Hillsborough","5365 HARBORSIDE DRIVE, TAMPA, FL 33615","176","12/16/2005","Approved","Recorded","MA67459","GALLERY AT BAYPORT CONDO ASSN INC THE","C/O QUALIFIED PROPERTY MANAGEMENT INC","5901 US HWY 19","NEW PORT RICHEY","FL","34652"
"PR72534","74576","GLEN CREST CONDO","Pasco","5816, 5822, 5826 CONGRESS ST, NEW PORT RICHEY, FL 34653","32","12/13/2005","Approved","Recorded","MA67460","GLEN CREST CONDO ASSN, INC","C/O QUALIFIED PROPERTY MANAGEMENT","5901 US HWY 19","NEW PORT RICHEY","FL","34652"
"PR72555","74597","LUXURY CONDOS AT FISHHAWK RANCH","Hillsborough","FISHHAWK CROSSING BLVD, LITHIA, FL 33547","18","07/06/2006","Approved","Recorded","MA67481","LUXURY CONDOS AT FISHHAWK RANCH INC","C/O RIZZETTA & COMPANY, INC - REG AGENT","5844 OLD PASCO ROAD","WESLEY CHAPEL","FL","33544"
"PR72549","74591","OXFORD PLACE AT TAMPA PALMS, A CONDO","Hillsborough","5125 PALM SPRINGS BLVD, TAMPA, FL 33647","298","03/02/2006","Approved","Recorded","MA67475","OXFORD PLACE AT TAMPA PALMS CONDO ASSN, INC","","5125 PALM SPRINGS BLVD.","TAMPA","FL","33647"
"PR72582","74624","PLANTATION @ EDGEWATER DRIVE, THE","Pinellas","2049 EDGEWATER DRIVE, CLEARWATER, FL 33755","11","12/06/2005","Approved","Delinquent","MA67509","PLANTATION @ EDGEWATER DRIVE CONDO ASSN, INC THE","C/O DARYL C. BENGTSON","1043 CHARLES ST","CLEARWATER","FL","33755"
"PR72614","74656","PALMERA POINTE, A CONDO","Hillsborough","7936 HANLEY ROAD, TAMPA, FL 33705","361","01/11/2006","Approved","Delinquent","MA67541","PALMERA POINTE CONDO ASSN, INC","","777 SOUTH HARBOR ISLAND BLVD","TAMPA","FL","33602"
"PR72599","74641","SIESTA POINTE, A CONDO","Sarasota","1710 STICKNEY POINT ROAD, SARASOTA, FL 34231","19","01/29/2007","Approved","Recorded","MA67525","SIESTA POINTE CONDO ASSN","C/O PROKOP PA","2011 BISPHAM ROAD","SARASOTA","FL","34231"
"PR72589","74631","DORY VILLAS ON LAKE MIONA, A CONDO","Sumter","5277 COUNTY ROAD 472, OXFORD, FL 34484","44","06/23/2006","Approved","Recorded","MA67516","DORY VILLAS ON LAKE MIONA CONDO ASSN INC","C/O SENTRY MANAGEMENT INC","2180 W STATE ROAD 434","LONGWOOD","FL","32779"
"PR72600","74642","RESIDENCES AT COCONUT POINT III, A CONDO","Lee","US 41 AND COCONUT ROAD, ESTERO, FL 33928","84","11/01/2007","Approved","Recorded","MA67453","RESIDENCES AT COCONUT POINT MASTER CONDO ASSN INC","","23159 AMGCI WAY","ESTERO","FL","33928"
"PR72583","74625","VILLAGE CREEK, A CONDO","Lee","2825 - 2937 WINKLER AVENUE, FORT MYERS, FL 33916","240","12/30/2005","Approved","Recorded","MA67510","VILLAGE CREEK CONDO ASSN, INC","C/O HOME ENCOUNTER HECM LLC","12906 TAMPA OAKS BLVD","TEMPLE TERRACE","FL","33637"
"PR72604","74646","WESTSHORE YACHT CLUB TOWNHOMES III, A CONDO","Hillsborough","S WESTSHORE BLVD, TAMPA, FL 33616","37","09/11/2007","Approved","Recorded","MA67530","WESTSHORE YACHT CLUB TOWNHOMES III CONDO ASSN INC","","720 BROOKER CREEK BLVD #206","OLDSMAR","FL","34677"
"PR72590","74632","WILLOWBROOK, A CONDO","Manatee","WHITE SAGE LOOP, BRADENTON, FL 34202","270","02/22/2007","Approved","Recorded","MA67517","WILLOWBROOK CONDO ASSN, INC","","6311 ATRIUM DR","LAKEWOOD RANCH","FL","34202"
"PR72620","74662","PALM PLACE CONDO","Manatee","312 61ST STREET, HOLMES BEACH, FL 34217","2","07/25/2006","Approved","Recorded","MA67546","PALM PLACE OF HOLMES BEACH CONDO ASSN INC","","526 74TH STREET","HOLMES BEACH","FL","34217"
"PR72613","74655","WATERFRONT ON VENICE ISLAND BUILDING C, A CONDO THE","Sarasota","167 TAMPA AVENUE EAST, VENICE, FL 34285","34","06/15/2007","Approved","Recorded","MA67539","WATERFRONT ON VENICE ISLAND BUILDING C CONDO ASSN, INC THE","C/O SUNSTATE ASSOCIATION MANAGEMENT","PO BOX 18809","SARASOTA","FL","34276"
"PR72601","74643","WHISPERING OAKS, A CONDO","Hillsborough","2709 W FLETCHER AVENUE, TAMPA, FL 33618","305","01/31/2006","Approved","Recorded","MA67527","WHISPERING OAKS OF TAMPA CONDO ASSN INC","","4131 GUNN HWY","TAMPA","FL","33618"
"PR72642","74684","PALMA CEIA GARDENS CONDO","Hillsborough","3206 W AZEELE STREET, TAMPA, FL 33069","52","03/16/2006","Approved","Recorded","MA67568","PALMA CEIA GARDENS CONDO ASSN, INC","","3903 NORTHDALE BLVD #250W","TAMPA","FL","33624"
"PR72648","74690","PALMS OF BEACH PARK, A CONDO","Hillsborough","212 S CHURCH STREET, TAMPA, FL 33609","35","06/29/2006","Approved","Recorded","MA67574","PALMS OF BEACH PARK CONDO ASSN, INC","C/O JULIE LOVETERE","24701 US HIGHWAY 19 NORTH","CLEARWATER","FL","33763"
"PR72624","74666","MARINERS COVE LANDING CONDO","Pinellas","729 EAST GULF BLVD, INDIAN ROCKS BEACH, FL 33785","6","08/30/2006","Approved","Recorded","MA67550","MARINERS COVE LANDING CONDO ASSN INC","C/O SHARMAN EICHER, REG. AGT & PRESIDENT","2949 WEST BAY DRIVE","BELLEAIR BLUFFS","FL","33770"
"PR72626","74668","HORATIO, A CONDO","Hillsborough","1205 WEST HORATIO AVENUE, TAMPA, FL 33606","5","05/02/2006","Approved","Recorded","MA67552","HORATIO CONDO ASSN INC","C/O BEVERLY SWANSON, PRESIDENT","1205 W HORATIO ST","TAMPA","FL","33606"
