"Project Number","File Number","Condo Name","County","Street City State Zip","Units","Recorded Date","Primary Status","Secondary Status","Managing Entity Number","Managing Entity Name","Managing Entity Route","Managing Entity Street","Managing Entity City","Managing Entity State","Managing Entity Zip"
"PR68871","68892","ANGELA STREET COURTYARD, A CONDO","Monroe","120 ANGELA ST, KEY WEST, FL 33040","4","05/13/2003","Approved","Recorded","MA63815","ANGELA COURTYARD CONDO ASSN, INC","","P.O. BOX 4550","KEY WEST","FL","33041"
"PR68880","68901","TOWNGATE CONDO SIX","Dade","VARIOUS ADDRESES (SEE NOTES), HOMESTEAD, FL 33035","23","03/24/2004","Approved","Recorded","MA63824","TOWNGATE CONDO SIX ASSN, INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR68876","68897","ARABIAN ARMS CONDO","Dade","7301 POINCIANA CT, MIAMI LAKES, FL 33014","24","07/07/2004","Approved","Recorded","MA63820","ARABIAN ARMS CONDO","C/O COMUNE PROPERTY MANAGEMENT, LLC","7301 POINCIANA CT","MIAMI LAKES","FL","33014"
"PR68890","68911","NORTH BAY VILLAS, A CONDO","Dade","1801 SOUTH TREASURE DR, NORTH BAY VILLAGE, FL 33141","147","05/19/2003","Approved","Recorded","MA63833","NORTH BAY VILLAS CONDO ASSN","","1801  S TREASURE DRIVE","NORTH BAY VILLAGE","FL","33141"
"PR68893","68914","CAPISTRANO PALMS A CONDO","Dade","433 SWALLOW DR, MIAMI SPRINGS, FL 33166","10","07/14/2003","Approved","Recorded","MA63837","CAPISTRANO PALMS CONDO ASSN","C/O NOLA CASTILLO","945 IBRIS AVE","MIAMI SPRINGS","FL","33166"
"PR68895","68916","ECHO GARDENS, A CONDO","Monroe","600 TRUMAN AVE, KEY WEST, FL 33040","12","08/13/2003","Approved","Recorded","MA63839","ECHO GARDENS, A CONDO, INC","","1007 SIMONTON ST","KEY WEST","FL","33040"
"PR68902","68923","PETRONIA STREET CONDO","Monroe","416 PETRONIA ST, KEY WEST, FL 33040","6","08/07/2003","Approved","Recorded","MA63846","PETRONIA STREET CONDO ASSN, INC","C/O JONI EICHMAN - PRESIDENT","416 PETRONIA STREET","KEY WEST","FL","33040"
"PR68899","68919","EMERALD AT BRICKELL, A CONDO","Dade","218 SE 14TH ST, MIAMI, FL 33131","142","04/27/2006","Approved","Recorded","MA63842","EMERALD AT BRICKELL CONDO ASSN INC","C/O STEVEN J. LACHTERMAN, ESQ.","2655 LE JEUNE ROAD, PH 1-H","CORAL GABLES","FL","33134"
"PR68918","68940","3029 OAK AVENUE CONDO ASSN INC","Dade","2525 SWANSON AVENUE, MIAMI, FL 33133","2","07/23/2003","Approved","Recorded","MA63864","3029 OAK AVENUE CONDO ASSN INC","","2525 SWANSON AVENUE","MIAMI","FL","33133"
"PR68923","68945","LOS PORTALES PHASE III, A CONDO","Dade","EAST 5TH AVE AND EAST 1ST ST, HIALEAH, FL 33014","94","08/13/2003","Approved","Recorded","MA63870","LOS PORTALES PHASE III CONDO INC","C/O YUSIMI MARTIN","119 EAST 4 STREET","HIALEAH","FL","33010"
"PR68915","68936","YAILYNN CONDO","Dade","3150 SW 25TH TERRACE, MIAMI, FL 33142","2","10/31/2003","Approved","Recorded","MA63865","YAILYNN CONDO ASSN, INC","","5194 NW 103 AVE","MIAMI","FL","33178"
"PR68950","68972","PRESERVE, A CONDO THE","Dade","730 NE 90 ST, MIAMI, FL 33138","98","08/18/2005","Approved","Recorded","MA64037","PRESERVE TOWN HOMES CONDO ASSN INC","C/O BRIAN CARTER","8940 NE 8 AVENUE","MIAMI SHORES","FL","33138"
"PR68926","68948","TURNBERRY OCEAN COLONY NORTH TOWER CONDO","Dade","16051 COLLINS AVE, SUNNY ISLES BEACH, FL 33160","130","05/17/2006","Approved","Recorded","MA63875","TURNBERRY OCEAN COLONY NORTH TOWER CONDO ASSN, INC","C/O FIRSTSERVICE RESIDENTIAL","P O BOX 34769","CHARLOTTE","NC","28234"
"PR68927","68949","BLUE GROVE CONDO","Dade","2861 - 2863 SW 38TH AVE, MIAMI, FL 33134","2","10/03/2003","Approved","Recorded","MA63876","BLUE GROVE CONDO ASSN, INC","","7935 SW 86TH ST","MIAMI","FL","33143"
"PR68944","68966","ALTOS DEL MAR OF MIAMI BEACH, A CONDO","Dade","8041 HARDING AVE, MIAMI BEACH, FL 33141","6","02/15/2005","Approved","Recorded","MA63896","ALTOS DEL MAR OF MIAMI BEACH CONDO ASSN INC","C/O MIAMI DREAMS MANAGEMENT INC","227 9TH STREET","MIAMI BEACH","FL","33139"
"PR68934","68956","BRICKELL ON THE RIVER NORTH TOWER, A CONDO","Dade","31 SE 5TH ST, MIAMI, FL 33131","384","12/19/2005","Approved","Recorded","MA73087","BRICKELL ON THE RIVER MASTER ASSOC, INC","","31 SE 5TH ST","MIAMI","FL","33131"
"PR68939","68961","EASTSIDE CANAL HOUSE CONDO","Dade","426 AND 436 NE 77 ST RD, MIAMI, FL 33138","12","07/25/2003","Approved","Recorded","MA63891","EASTSIDE CANAL HOUSE CONDO ASSN INC","C/O KEYSTONE PROPERTY MANAGEMENT INC","PO BOX 402336","MIAMI","FL","33140"
"PR68940","68962","FLAMINGO PARK VILLAS, A CONDO","Dade","1017 MERIDIAN AVE, MIAMI BEACH, FL 33139","8","08/27/1997","Approved","Recorded","MA63892","FLAMINGO PARK VILLAS CONDO ASSN INC","","1680 MICHIGAN AVE","MIAMI BEACH","FL","33139"
"PR68956","68978","YORKER, THE","Dade","420 NE 38TH ST, MIAMI, FL 33137","62","02/22/2005","Approved","Delinquent","MA63910","YORKER CONDO ASSN INC, THE","C/O CARLOS A TRIAY, ESQ, REGD AGENT","2301 NW 87 AVE, STE 501","DORAL","FL","33172"
"PR68995","68990","GASO, A CONDO","Dade","1627 NW 18TH STREET, MIAMI, FL 33125","30","01/12/2006","Approved","Recorded","MA63922","GASO CONDO ASSN INC","C/O LS MANAGEMENT SOLUTIONS GROUP INC","8333 NW 53RD ST","DORAL","FL","33166"
"PR68960","68982","AMELIA PARK CONDO","Dade","6043 NW 167TH ST, STE A-9, HIALEAH, FL 33015","13","08/05/2003","Approved","Recorded","MA63914","AMELIA PARK CONDO","C/O TRUST MANAGEMENT SERVICES GROUP","6043 NW 167TH ST, STE A-9","HIALEAH","FL","33015"
"PR68955","68977","SHIPPING STREET CONDOMINIUM, A CONDOMINIUM","Dade","3111 3113 MARY STREET, MIAMI, FL 33133","2","05/08/2003","Approved","Recorded","MA63909","SHIPPING STREET CONDO ASSN INC","","7270 NW 12TH ST","MIAMI","FL","33126"
"PR68965","68986","GROVE HAUS, A CONDO","Dade","2756 DAY AVE, MIAMI, FL 33133","16","07/22/2003","Approved","Recorded","MA63918","GROVE HAUS CONDO ASSN INC","C/O THE CAPIN GROUP","7787 NW 146TH STREET","MIAMI LAKES","FL","33016"
"PR68981","69003","WYNWOOD LOFTS, A CONDO","Dade","250 NW 23RD ST, MIAMI, FL 33127","36","10/03/2005","Approved","Delinquent","MA63936","WYNWOOD LOFTS CONDO ASSN, INC","C/O BLUE LEAF MANAGEMENT","PO BOX 190239","MIAMI BEACH","FL","33119"
"PR68969","68992","PALM GARDENS CONDO","Dade","P.O.BOX 451306, MIAMI, FL 33130","50","08/13/2003","Approved","Recorded","MA63924","PALM GARDENS CONDO ASSN INC","C/O TRUST GROUP MANAGEMENT INC","PO BOX 451306","MIAMI","FL","33245-1306"
"PR68977","68999","VILLAGE DEL MAR TOWNHOMES A, A CONDO","Dade","10455 BISCAYNE BLVD, MIAMI SHORES, FL 33138","10","03/04/2004","Approved","Recorded","MA63932","VILLAGE DEL MAR CONDO ASSN INC","","800 WEST AVE SUITE C1","MIAMI BEACH","FL","33139"
"PR68972","68995","ELIZABETH GARDENS CONDO","Dade","3051 ELIZABETH ST, COCONUT GROVE, FL 33133","2","08/12/2003","Approved","Recorded","MA63929","ELIZABETH GARDENS CONDO","","3051 ELIZABETH ST","COCONUT GROVE","FL","33133"
"PR68979","69001","ELGIN - EATON CONDO ASSN, INC","Monroe","2011 FLAGLER AVE, KEY WEST, FL 33040","2","07/30/2003","Approved","Recorded","MA63933","ELGIN - EATON CONDO ASSN, INC","","2011 FLAGLER AVE","KEY WEST","FL","33040"
"PR69004","69025","TOWNGATE CONDO SEVEN","Dade","2301 SE 24TH AVE, HOMESTEAD, FL 33035","32","12/01/2003","Approved","Recorded","MA63940","TOWNGATE CONDO SEVEN ASSN, INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR68996","69017","TOWNGATE CONDO EIGHT","Dade","SE 2ND PLACE, HOMESTEAD, FL 33035","23","06/01/2004","Approved","Recorded","MA63967","TOWNGATE CONDO EIGHT ASSN, INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR68976","68998","LATIN QUARTER RESIDENTIAL CONDO","Dade","1433 SW 8TH ST, MIAMI, FL 33145","45","06/12/2006","Approved","Recorded","MA63931","LATIN QUARTER RESIDENTIAL CONDO ASSN INC","","1475 S.W. 8TH STREET","MIAMI","FL","33135"
"PR69087","69052","HARBOUR BAY CONDO","Dade","10281 EAST BAY HARBOR DRIVE, BAY HARBOR ISLANDS, FL 33154","18","05/01/1980","Acknowledged","Recorded","MA63987","HARBOUR BAY CONDO ASSN INC","","10281 EAST BAY HARBOR DRIVE","BAY HARBOR ISLANDS","FL","33154"
"PR69049","69070","JCH CONDO","Dade","40 - 42 NW 51ST AVENUE, MIAMI, FL 33126","2","09/14/2003","Approved","Recorded","MA64004","JCH CONDO ASSN, INC","","40 - 42 NW 51ST AVE","MIAMI","FL","33126"
"PR69052","69073","NOLOBI, A CONDO","Dade","935 EUCLID AVE, MIAMI BEACH, FL 33139","12","05/12/2005","Approved","Recorded","MA64007","NOLOBI CONDO ASSN INC","","PO BOX 191095","MIAMI BEACH","FL","33119"
"PR69055","69076","FLATS AT MORNINGSIDE, A CONDO","Dade","5701 - 5781 BISCAYNE BLVD, MIAMI, FL 33137","37","12/12/2003","Approved","Recorded","MA64010","FLATS AT MORNINGSIDE CONDO ASSN INC","C/O GUARANTEE MANAGEMENT SERVICES INC","3785 NW 82ND AVE, SUITE 109","MIAMI","FL","33166"
"PR69027","69048","VISIONS AT FOUNTAINBLEAU PARK I, A CONDO","Dade","8500 NW 8 ST AND 8517 NW 7 ST, WEST MIAMI, FL 33144","80","07/31/2003","Approved","Recorded","MA63981","VISIONS AT FOUNTAINBLEAU PARK I CONDO ASSN INC","","13155 SW 42 ST SUITE 103","MIAMI","FL","33175"
"PR69028","69049","VISIONS AT FOUNTAINBLEAU PARK II, A CONDO","Dade","8401 NW 8 ST AND 8425 NW 8 ST APT 207 -, WEST MIAMI, FL 33144","80","07/31/2003","Approved","Recorded","MA63982","VISIONS AT FOUNTAINBLEAU PARK II CONDO ASSN INC","C/O LOYALTY PROPERTY MGMT SERVUCES INC","175 FONTAINEBLEAU BLVD","MIAMI","FL","33172"
"PR69064","69085","BAHIA BISCAYNE CONDO","Dade","471 NE 25TH ST, MIAMI, FL 33133","20","11/16/2004","Approved","Delinquent","MA64016","BAHIA BISCAYNE CONDO ASSN INC","C/O MIAMI POWERHOUSE MANAGEMENT","1000 FIFTH STREET #208","MIAMI BEACH","FL","33139"
"PR69061","69082","ETHEREAL GARDENS-1, A CONDO","Dade","11301 WEST OKEECHOBEE RD, HIALEAH GARDENS, FL 33016","80","12/30/2003","Approved","Recorded","MA64015","ETHEREAL GARDENS-1 CONDO ASSN, INC","","900 W 49TH STREET #220","HIALEAH","FL","33012"
"PR69069","69090","TRUMP ROYALE, A CONDO","Dade","18201 COLLINS AVE, SUNNY ISLES BEACH, FL 33160","384","11/06/2008","Approved","Recorded","MA64023","18201 COLLINS AVENUE CONDO ASSN INC","C/O MANAGEMENT OFFICE","18201 COLLINS AVE","SUNNY ISLES BEACH","FL","33160"
"PR69074","69095","VILLAGE DEL MAR WATERFRONT, A CONDO","Dade","10455 BISCAYNE BLVD, MIAMI SHORES, FL 33138","14","03/31/2006","Approved","Recorded","MA63932","VILLAGE DEL MAR CONDO ASSN INC","","800 WEST AVE SUITE C1","MIAMI BEACH","FL","33139"
"PR69075","69096","GID CONDO","Dade","3038 - 3146 GIFFORD LANE, MIAMI, FL 33133","4","11/19/2003","Approved","Recorded","MA64028","GID ASSOCIATION OF CONDOMINIUMS","C/O RAUL BUJALIL","3144 GIFFORD LANE","MIAMI","FL","33133"
"PR69068","69089","VILLA DEL SOL IN THE GROVE CONDO","Dade","2855 COCONUT AVE, MIAMI, FL 33133","4","09/04/2003","Approved","Recorded","MA64022","VILLA DEL SOL IN THE GROVE CONDO ASSN, INC","C/O MARIA ALMEIDA, REGISTERED AGENT","4311 SW 16TH STREET","MIAMI","FL","33134"
"PR69060","69081","ABSOLUT CONDO","Dade","245 MICHIGAN AVE, MIAMI BEACH, FL 33139","20","09/17/2004","Approved","Recorded","MA64014","ABSOLUT CONDO ASSN, INC.","C/O PMI SUNSHINE STATE","1111 LINCOLN RD","MIAMI BEACH","FL","33139"
"PR69094","69114","LEEWARD ISLE CONDO OF KEY WEST","Monroe","906 TRUMAN AVE, KEY WEST, FL 33040","4","09/23/2003","Approved","Delinquent","MA64048","LEEWARD ISLE CONDO OF KEY WEST ASSN INC","C/O ALEXANDER ESKINS","2000 S OCEAN BLVD, #6K","LAUDERDALE-BY-THE-SE","FL","33062"
"PR69084","69105","BLUE BAY TOWER CONDO","Dade","7927 WEST DRIVE HARBOR ISLAND, NORTH BAY VILLAGE, FL 33141","35","10/09/2003","Approved","Recorded","MA64038","BLUE BAY TOWERS CONDO ASSN INC","","7929 WEST DRIVE","NORTH BAY VILLAGE","FL","33141"
"PR69086","69107","ROYAL SOUTH BEACH CONDO","Dade","763 PENNSYLVANIA AVENUE, MIAMI BEACH, FL 33139","42","08/22/2003","Approved","Recorded","MA64040","ROYAL SOUTH BEACH CONDO ASSN INC","C/O DR JUDITH LEVINSON, ASSN PRESIDENT","763 PENNYSYLVANIA AVE","MIAMI BEACH","FL","33139"
"PR69090","69110","BAY VIEW LOFTS","Dade","2000 BAY DRIVE, NORTH BAY VILLAGE, FL 33141","22","06/29/2005","Approved","Recorded","MA64044","BAY VIEW LOFTS CONDO ASSN INC","C/O THE ROYAL GROUP","1235 ALTON ROAD, SUITE A","MIAMI BEACH","FL","33139"
"PR69103","69123","PALMS AT EASTERN SHORES CONDO THE","Dade","16717 TO 16797 NE 35 AVE, GOLDEN BEACH, FL 33160","9","03/22/2004","Approved","Recorded","MA64059","PALMS AT EASTERN SHORES CONDO ASSN","C/O NESTOR D SOLA & W MARIA I SANCHEZ","16717 NE 35 AVE","NORTH MIAMI BEACH","FL","33160"
"PR69106","69126","BREEZE A CONDO","Dade","1555 N TREASURE DR, NORTH BAY VILLAGE, FL 33141","66","10/21/2004","Approved","Recorded","MA64062","BREEZE CONDO ASSN INC","","1575 NORTH TREASURE DRIVE","NORTH BAY VILLAGE","FL","33141"
"PR69115","69135","GRINNELL SQUARE CONDO","Monroe","1117 GRINNELL ST, KEY WEST, FL 33040","4","10/09/2003","Approved","Recorded","MA64071","GRINNELL SQUARE CONDO ASSN INC","C/O RAMINDER SINGH, REGISTERED AGENT","1117 GRINNELL ST,  APT 2","KEY WEST","FL","33040"
"PR69098","69118","CORAL SEA VIEW CONDO","Dade","1401 SW 22 ST, MIAMI, FL 33145","62","07/01/2004","Approved","Recorded","MA64052","CORAL SEA VIEW CONDO ASSN INC","C/O TOP NOTCH MANAGEMENT & REAL ESTATE","16924 SW 215 TERRACE","MIAMI","FL","33187"
"PR69111","69131","WHISPER CONDO","Dade","811 & 815 EUCLID AVE, MIAMI BEACH, FL 33139","13","04/13/2004","Approved","Recorded","MA64067","WHISPER CONDO ASSN INC","","PO BOX 191042","MIAMI BEACH","FL","33119"
"PR69129","69149","1121 MADRUGA AVE A CONDO","Dade","1121 MADRUGA AVE, CORAL GABLES, FL 33146","8","08/10/2007","Approved","Delinquent","MA64085","1121 MADRUGA AVE CONDO ASSN","","8724 SUNSET DR","MIAMI","FL","33173"
"PR69122","69142","VILLAGE DEL MAR TOWNHOMES B, A CONDO","Dade","10455 BISCAYNE BLVD, MIAMI SHORES, FL 33138","10","03/04/2004","Approved","Recorded","MA63932","VILLAGE DEL MAR CONDO ASSN INC","","800 WEST AVE SUITE C1","MIAMI BEACH","FL","33139"
"PR69148","69169","BRICKELL WEST, A CONDO","Dade","445 SW 11TH ST, MIAMI, FL 33143","34","11/08/2005","Approved","Delinquent","MA64103","BRICKELL WEST CONDO ASSN INC","C/O UNITE PROPERTY MANAGEMENT","941 SW 122ND AVE","MIAMI","FL","33184"
"PR69151","69172","PALMS OF PINECREST A CONDO","Dade","8950 SW 69TH COURT, PINECREST, FL 33156-1646","60","02/10/2004","Approved","Delinquent","MA64106","PALMS OF PINECREST CONDO ASSN INC","","9000 SW 152ND STREET","MIAMI","FL","33156"
"PR69155","69157","CHATEAU GROVE CONDO","Dade","3265 VIRGINIA STREET, COCONUT GROVE, FL 33133","25","12/16/2003","Approved","Recorded","MA64110","CHATEAU GROVE CONDO ASSN, INC","C/O WNG MIAMI LLC, OWNER","5901 SW 74 ST, STE 400","MIAMI","FL","33143"
"PR69143","69164","ANDALUSIA CONDO RESIDENCES","Dade","100 ANDALUSIA AVE, CORAL GABLES, FL 33143","103","01/20/2005","Approved","Recorded","MA64098","ANDALUSIA CONDO ASSN INC","","8200 NW 33RD STREET SUITE 300","DORAL","FL","33122-1901"
"PR69152","69173","SAN FRANCISCO CONDO","Dade","1751 W 42ND ST, HIALEAH, FL 33012","4","09/29/2003","Approved","Recorded","MA64107","SAN FRANCISCO CONDO ASSN INC","","1755 WEST 42ND STREET","HIALEAH","FL","33012"
"PR69140","69161","PLATINUM CONDO","Dade","480 NE 30TH ST, MIAMI, FL 33137","119","12/27/2006","Approved","Recorded","MA64095","PLATINUM CONDO ASSN INC","C/O CIRO FODERE, ASSN PRESIDENT","480 NE 30TH ST, 2ND FLOOR","MIAMI","FL","33137"
"PR69159","69180","GROVE GARDENS RESIDENCES A CONDO","Dade","3540 MAIN HWY, COCONUT GROVE, FL 33133","43","07/19/2006","Approved","Recorded","MA64118","GROVE GARDEN RESIDENCES CONDO ASSN INC","C/O JUDA, ESKEW & ASSOCIATES, P.A.","8211 W. BROWARD BLVD.","PLANTATION","FL","33324"
"PR69172","69192","PARC LOFTS, A CONDO","Dade","35 NE 17TH STREET, MIAMI, FL 33131","72","11/17/2005","Approved","Recorded","MA64127","PARC LOFTS CONDO ASSN, INC","","1749 NE MIAMI CT","MIAMI","FL","33132"
"PR69174","69194","SOUTH POINTE COVE CONDO","Dade","12002 268 ST, MIAMI, FL 33032","65","10/29/2004","Approved","Recorded","MA64129","SOUTH POINTE COVE CONDO ASSN, INC.","C/O INNOVATIVE PROPERTY MANAGEMENT","18901 SW 106TH AVENUE STE 210","MIAMI","FL","33157"
"PR69161","69182","TOWNGATE CONDO NINE","Dade","2201 SE 21ST PLACE, HOMESTEAD, FL 33035","25","05/10/2004","Approved","Recorded","MA64116","TOWNGATE CONDO NINE ASSN INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR69158","69179","NEO VERTIKA A CONDO","Dade","3375 SW 3RD AVE, MIAMI, FL 33145","443","06/08/2006","Approved","Recorded","MA64114","NEO VERTIKA CONDO ASSN INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR69181","69201","BLUE, A CONDO","Dade","601 NE 36TH ST, MIAMI, FL 33137","330","10/20/2005","Approved","Delinquent","MA64136","BLUE CONDO ASSN, INC.","C/O STEPHANIE COSTA","601 NE 36TH STREET","MIAMI","FL","33137"
"PR69197","69218","EASTSIDE AT AVENTURA, A CONDOMINIUM","Dade","3000 N.E. 188TH STREET, AVENTURA, FL 33180","39","05/08/2007","Approved","Recorded","MA64151","EASTSIDE AT AVENTURA CONDOMINIUM ASSOCIATION, INC.","","1815 GRIFFIN ROAD","DANIA BEACH","FL","33004"
"PR69203","69224","SALZEDO IN THE GABLES CONDOMINIUM","Dade","1014 SALZEDO STREET, CORAL GABLES, FL 33134","36","12/03/2003","Approved","Recorded","MA64157","SALZEDO IN THE GABLES CONDOMINIUM ASSOCIATION, INC.","","8390 NW 25TH ST","DORAL","FL","33122"
"PR69198","69219","GIFFORD TOWNHOMES VILLAS CONDOMINIUM","Dade","3240- 3242 GIFFORD LANE, MIAMI, FL 33133","2","10/16/2003","Approved","Recorded","MA64152","GIFFORD TOWNHOMES VILLAS CONDOMINIUM ASSOCIATION, INC.","","285 SEVILLA AVENUE,  2ND FLOOR","CORAL GABLES","FL","33134"
"PR69199","69220","SHIPPING VILLAS CONDOMINIUM","Dade","2970- 2972 SHIPPING AVENUE, MIAMI, FL 33133","2","10/16/2003","Approved","Recorded","MA64153","SHIPPING VILLAS CONDOMINIUM ASSOCIATION, INC.","","285 SEVILLA AVENUE, 2ND FLOOR","CORAL GABLES","FL","33134"
"PR69202","69223","LIME COURT VILLAS CONDOMINIUM","Dade","3080- 3082 LIME COURT, MIAMI, FL 33133","2","09/10/2003","Approved","Recorded","MA64156","LIME COURT VILLAS CONDOMINIUM ASSOCIATION, INC.","","285 SEVILLA AVENUE, 2ND FLOOR","CORAL GABLES","FL","33134"
"PR69183","69203","TOWNGATE CONDOMINIUM TEN","Dade","2301 -2309 S.E. 22ND ROAD, HOMESTEAD, FL 33035","26","07/23/2004","Approved","Recorded","MA64137","TOWNGATE CONDOMINIUM TEN ASSOCIATION, INC.","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR69205","69226","HILL TOP CONDOMINIUM","Monroe","714 ELIZABETH ST., KEY WEST, FL 33040","4","09/30/2003","Approved","Recorded","MA64159","HILL TOP CONDOMINIUM ASSN, INC","","714 ELIZABETH STREET","KEY WEST","FL","33040"
"PR69188","69209","MARLIN AT MARINER'S CLUB, A CONDOMINIUM, THE","Monroe","MARINER DRIVE, KEY LARGO, FL 33037","15","05/25/2005","Approved","Recorded","MA64142","MARLIN AT MARINER'S CLUB CONDOMINIUM ASSOCIATION, INC., THE","","97501 OVERSEAS HWY BOX1","KEY LARGO","FL","33037"
"PR69227","69248","VILLAGGIO IN THE GROVE CONDO","Dade","2803 COCONUT AVE, MIAMI, FL 33133","28","03/31/2005","Approved","Recorded","MA64180","VILLAGGIO IN THE GROVE CONDO ASSN, INC","C/O GRS MANAGEMENT INC","15280 NW 79TH COURT, SUITE 101","MIAMI LAKES","FL","33016"
"PR69225","69246","WESTLAND GARDENS CONDO","Dade","5625 - 5775 W 20 AVE, HIALEAH, FL 33012","280","11/03/2003","Approved","Recorded","MA64178","WESTLAND GARDENS CONDO ASSN INC","","7440 SW 50 TER","MIAMI","FL","33155"
"PR69223","69244","PALMS, A CONDOMINIUM, THE","Dade","1300 NE 109 STREET, MIAMI, FL 33161","24","03/07/2005","Approved","Recorded","MA64176","PALMS OF MIAMI CONDOMINIUM ASSOC., THE","","1300  NE","MIAMI","FL","33161"
"PR69226","69247","QUANTUM ON THE BAY CONDO NO. ONE","Dade","1900 N BAYSHORE DR, MIAMI, FL 33431","454","12/21/2007","Approved","Recorded","MA64179","QUANTUM ON THE BAY CONDO NO. ONE ASSN INC","","1900 N. BAYSHORE DRIVE","MIAMI","FL","33132"
"PR69231","69252","MONTCLAIR, A CONDOMINIUM, THE","Dade","1700 MERIDIAN AVENUE, MIAMI BEACH, FL 33139","41","07/25/2005","Approved","Recorded","MA64183","MONTCLAIR CONDOMINIUM ASSOCIATION, THE","","1700 MERIDIAN AVENUE","MIAMI BEACH","FL","33139"
"PR69233","69254","ALTOS DE MIAMI, A CONDO","Dade","1 GLENROYAL PKWY, MIAMI, FL 33125","129","04/23/2007","Approved","Recorded","MA64185","ALTOS DE MIAMI CONDO ASSN, INC.","C/O MANAGEMENT OFFICE","1 GLEN ROYAL PARKWAY","MIAMI","FL","33125"
"PR69240","69261","TOWNGATE CONDO ELEVEN","Dade","2201 SE 21ST AVE, HOMESTEAD, FL 33035","23","09/02/2004","Approved","Recorded","MA64191","TOWNGATE CONDO ELEVEN ASSN INC","C/O MIAMI MANAGEMENT, INC.","P.O. BOX 36307","CHARLOTTE","NC","28236"
"PR69274","69295","VERONA CONDOMINIUM","Dade","821 S.W. 2ND STREET, MIAMI, FL 33130","10","06/15/2005","Approved","Delinquent","MA64222","VERONA CONDOMINIUM ASSOCIATION, INC.","C/O VERONA 10 LLC","2028 BUCHANAN ST #6","HOLLYWOOD","FL","33020"
"PR69269","69290","SOUTH SHORE YACHT AND GOLF CLUB II CONDO","Dade","250 SOUTH SHORE DR, NORTH BAY VILLAGE, FL 33141","18","04/15/2005","Approved","Recorded","MA64218","SOUTH SHORE YACHT AND GOLF CLUB II CONDO ASSN INC","","250 SOUTH SHORE DRIVE","MIAMI BEACH","FL","33141"
"PR69263","69284","SAILFISH AT MARINER'S CLUB, A CONDO THE","Monroe","MARINER DRIVE, KEY LARGO, FL 33037","18","12/01/2005","Approved","Recorded","MA64213","SAILFISH AT MARINER'S CLUB CONDO ASSN INC THE","","97501 OVERSEAS HWY","KEY LARGO","FL","33037"
"PR69260","69281","VILLAS AT CARMEL CONDO 2","Dade","LAGUNA WAY, HOMESTEAD, FL 33035","101","09/23/2005","Approved","Recorded","MA64211","VILLAS AT CARMEL CONDO 2 ASSN, INC.","C/O ALTON MADISON PROIPERTY MANAGEMENT","381 KROME AVE #205","HOMESTEAD","FL","33030"
"PR69265","69286","VENETIA GARDENS SOUTH CONDO ONE","Dade","2410 VALENCIA DRIVE, MIAMI, FL 33030","216","04/23/2004","Approved","Recorded","MA64215","VENETIA GARDENS SOUTH CONDO ASSN, INC","","381 N KROME AVENUE","HOMESTEAD","FL","33030"
"PR69266","69287","VENETIA GARDENS SOUTH CONDO TWO","Dade","2410 VALENCIA DR, MIAMI, FL 33030","216","04/23/2004","Approved","Recorded","MA64215","VENETIA GARDENS SOUTH CONDO ASSN, INC","","381 N KROME AVENUE","HOMESTEAD","FL","33030"
"PR69273","69294","VILLA SOLE CONDOMINIUM","Dade","218 S.W. 8TH AVE, MIAMI, FL 33130","15","10/03/2005","Approved","Recorded","MA64221","VILLA SOLE CONDOMINIUM ASSOCIATION, INC.","","2520 NW 97 AVE, SUITE 220","DORAL BRANCH","FL","33172"
"PR69272","69293","CASTELLO I CONDOMINIUM","Dade","835 S.W. 2ND STREET, MIAMI, FL 33130","10","01/01/2004","Approved","Recorded","MA64220","CASTELLO I CONDOMINIUM ASSOCIATION, INC.","C/O FINTAX INC","10916 NW 7TH STREET","MIAMI","FL","33172"
